session_id,session_dir,run_label,run_number,maneuver_name,protocol_category,protocol_order,maneuver_mode,benchmark_phase,maneuver_preroll_s,maneuver_duration_s,maneuver_settle_s,sample_index,time_s,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,forward_speed_mps,lateral_speed_mps,horizontal_speed_mps,vertical_speed_mps,yaw_deg,pitch_deg,roll_deg,yaw_rate_degps,input_roll,input_pitch,input_throttle,input_yaw
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,69,1.399999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,70,1.419999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,71,1.439999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,72,1.459999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,73,1.479999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,74,1.499999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,75,1.519999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,input,1.5,7,1.5,76,1.539999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,input,1.5,7,1.5,77,1.559999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,input,1.5,7,1.5,78,1.579999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
